rgiid,period,area,dmdtda,err_dmdtda,reg,is_cor,RGIId,Area,Zmin,Zmax,Zmed,Slope,Aspect,Lmax,CenLon,CenLat,northness,eastness,t_jja,p_annual,srad_jja,z_era5,t_jja_corr,apdd,apdd_2022,apdd_anom_2022
RGI60-11.02149,2000-01-01_2020-01-01,40000.0,-0.3307,0.399,11,False,RGI60-11.02149,0.04,3076,3189,3142,26.1,165,150,8.32006,46.3854,-0.9659258262890682,0.258819045102521,8.086038,1923.3878135681152,20174686.0,2369.8513,3.06707120513916,417.00453869117575,615.0999365205296,198.09539782935383
RGI60-11.02150,2000-01-01_2020-01-01,140000.0,-0.2518,0.2827,11,False,RGI60-11.02150,0.14,2676,2887,2795,27.5,327,464,9.46214,46.3855,0.838670567945424,-0.544639035015027,10.27822,1436.7456912994385,19884698.0,2096.7896,5.739852256774903,731.9801051470739,997.7549999663166,265.7748948192427
RGI60-11.02151,2000-01-01_2020-01-01,624000.0,-1.0348,0.274,11,False,RGI60-11.02151,0.624,3085,3520,3252,21.2,114,1322,10.5867,46.374,-0.4067366430758002,0.9135454576426008,10.730009,1305.6798934936523,19983428.0,2139.593,3.4993636932373047,457.1214863597608,636.1173258410417,178.99583948128094
RGI60-11.02152,2000-01-01_2020-01-01,100000.0,-0.9281,0.5282,11,False,RGI60-11.02152,0.1,3007,3271,3138,29.2,191,602,10.5985,46.373,-0.981627183447664,-0.1908089953765447,10.730009,1305.6798934936523,19983428.0,2139.593,4.240363693237305,538.5028346360227,733.8940162833456,195.39118164732292
RGI60-11.02153,2000-01-01_2020-01-01,20000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02153,0.02,2748,2832,2772,32.4,354,182,7.80343,46.3811,0.9945218953682732,-0.1045284632676534,10.051821,1826.8972396850584,20331818.0,2031.8206,5.240654373168946,666.4985912245859,928.0586990824545,261.5601078578686
RGI60-11.02154,2000-01-01_2020-01-01,494000.0,-0.266,0.1832,11,False,RGI60-11.02154,0.494,2848,3271,3093,23.9,44,848,9.82164,46.3799,0.7193398003386512,0.6946583704589973,9.143978,1465.4419898986816,20158362.0,2277.653,3.844223114013672,498.97510978275824,701.9364348391443,202.9613250563861
RGI60-11.02155,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02155,0.011,2553,2597,2583,20.0,338,141,9.41473,46.3857,0.9271838545667872,-0.3746065934159123,10.27822,1436.7456912994385,19884698.0,2096.7896,7.117852256774903,934.3236576977216,1229.4723050935804,295.1486473958587
RGI60-11.02156,2000-01-01_2020-01-01,152000.0,-0.3141,0.2527,11,False,RGI60-11.02156,0.152,3250,3470,3373,34.3,188,357,10.574,46.3742,-0.9902680687415704,-0.1391731009600655,10.730009,1305.6798934936523,19983428.0,2139.593,2.7128636932373045,379.3475129043965,540.6755924253415,161.32807952094498
RGI60-11.02157,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02157,0.014,2982,3057,3020,28.3,197,125,8.32015,46.3837,-0.9563047559630354,-0.2923717047227367,8.086038,1923.3878135681152,20174686.0,2369.8513,3.86007120513916,498.5085819941427,716.1060101658087,217.59742817166602
RGI60-11.02158,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02158,0.012,2642,2718,2668,35.0,318,103,9.41827,46.3851,0.7431448254773942,-0.6691306063588581,10.27822,1436.7456912994385,19884698.0,2096.7896,6.565352256774903,849.9570612301735,1133.8775731363432,283.92051190616974
RGI60-11.02159,2000-01-01_2020-01-01,26000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02159,0.026,2588,2702,2641,25.8,256,280,9.27658,46.3847,-0.2419218955996677,-0.9702957262759964,10.966533,1543.7437057495115,19687638.0,1977.9955,6.657003349304199,860.7216846648995,1146.106429947754,285.3847452828544
RGI60-11.02160,2000-01-01_2020-01-01,124000.0,-0.0197,0.2415,11,False,RGI60-11.02160,0.124,2813,2962,2893,18.2,68,448,9.46472,46.3827,0.3746065934159119,0.9271838545667874,10.27822,1436.7456912994385,19884698.0,2096.7896,5.102852256774902,647.6137898712129,898.4067879603132,250.79299808910025
RGI60-11.02161,2000-01-01_2020-01-01,264000.0,-1.3179,0.3651,11,False,RGI60-11.02161,0.264,3080,3398,3231,24.1,115,831,10.5668,46.3712,-0.4226182617406993,0.90630778703665,10.730009,1305.6798934936523,19983428.0,2139.593,3.6358636932373054,471.5222680193603,653.5631759276826,182.04090790832225
RGI60-11.02162,2000-01-01_2020-01-01,14000.0,0.3569,0.594,11,False,RGI60-11.02162,0.014,2571,2636,2596,23.6,1,135,9.5907,46.3829,0.9998476951563912,0.0174524064372835,10.27822,1436.7456912994385,19884698.0,2096.7896,7.033352256774903,921.1413373924458,1214.6235249526012,293.48218756015535
RGI60-11.02163,2000-01-01_2020-01-01,27000.0,0.1167,0.4463,11,False,RGI60-11.02163,0.027,2690,2951,2849,38.4,315,354,9.41757,46.3823,0.7071067811865474,-0.7071067811865477,10.27822,1436.7456912994385,19884698.0,2096.7896,5.388852256774903,684.77040848766,942.3853908296643,257.6149823420043
RGI60-11.02164,2000-01-01_2020-01-01,255000.0,-0.1611,0.1965,11,False,RGI60-11.02164,0.255,3065,3306,3202,20.9,303,569,9.81562,46.3775,0.5446390350150266,-0.8386705679454243,9.143978,1465.4419898986816,20158362.0,2277.653,3.135723114013672,424.8080027910381,609.8933818546349,185.08537906359675
RGI60-11.02165,2000-01-01_2020-01-01,994000.0,-1.0139,0.2065,11,False,RGI60-11.02165,0.994,2676,3233,3022,21.0,191,1381,7.80403,46.3729,-0.981627183447664,-0.1908089953765447,10.798532,1374.8822689056396,20757752.0,2039.9126,4.414963417053223,560.0137999176737,793.9093359742428,233.89553605656909
RGI60-11.02166,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02166,0.012,3788,3909,3852,34.6,202,202,9.90552,46.3798,-0.9271838545667874,-0.374606593415912,9.570605,1233.1671237945557,20320256.0,2262.5217,-0.7610034866332995,141.75343742208918,230.45908789431587,88.7056504722267
RGI60-11.02167,2000-01-01_2020-01-01,142000.0,0.111,0.2976,11,False,RGI60-11.02167,0.142,2668,2990,2852,31.6,291,550,9.45975,46.3801,0.3583679495453004,-0.9335804264972016,10.27822,1436.7456912994385,19884698.0,2096.7896,5.369352256774903,682.1995704755277,939.3541798375126,257.15460936198485
RGI60-11.02168,2000-01-01_2020-01-01,988000.0,-1.0239,0.2358,11,False,RGI60-11.02168,0.988,2567,3152,2808,16.7,9,1556,7.37486,46.3652,0.9876883405951378,0.1564344650402308,12.738664,1713.1454467773438,20537352.0,1620.7515,5.021548194885254,647.7579831674049,901.6047417500747,253.84675858266985
RGI60-11.02169,2000-01-01_2020-01-01,198000.0,-1.4581,0.4648,11,False,RGI60-11.02169,0.198,2590,2827,2686,21.1,61,668,8.32817,46.3792,0.4848096202463371,0.8746197071393957,8.086038,1923.3878135681152,20174686.0,2369.8513,6.03107120513916,767.3271638396312,1035.3111566782998,267.98399283866854
RGI60-11.02170,2000-01-01_2020-01-01,22000.0,-0.1136,0.4921,11,False,RGI60-11.02170,0.022,2975,3074,3019,34.9,281,125,9.86489,46.3795,0.1908089953765451,-0.981627183447664,9.143978,1465.4419898986816,20158362.0,2277.653,4.325223114013672,553.463803735078,768.3587823860968,214.89497865101873
RGI60-11.02171,2000-01-01_2020-01-01,23000.0,-0.2169,0.401,11,False,RGI60-11.02171,0.023,2480,2580,2508,19.6,315,266,10.3032,46.3753,0.7071067811865474,-0.7071067811865477,9.4835615,1081.5054416656494,20491836.0,2317.2703,8.243818229675293,1098.520697092476,1393.219332009481,294.69863491700494
RGI60-11.02172,2000-01-01_2020-01-01,4410000.0,-0.6984,0.1498,11,False,RGI60-11.02172,4.41,2669,3828,3086,17.8,195,2810,9.90219,46.3651,-0.9659258262890684,-0.2588190451025208,12.920141,1272.5413799285889,19846400.0,1788.7258,4.487859115600587,568.6757048804702,754.7940804902354,186.11837560976517
RGI60-11.02173,2000-01-01_2020-01-01,4824000.0,-0.6257,0.1344,11,False,RGI60-11.02173,4.824,2553,3850,3459,14.6,153,5535,9.95534,46.3628,-0.8910065241883678,0.4539904997395468,12.920141,1272.5413799285889,19846400.0,1788.7258,2.063359115600587,322.0964651713901,458.50034686040766,136.40388168901757
RGI60-11.02174,2000-01-01_2020-01-01,71000.0,-0.6124,0.4361,11,False,RGI60-11.02174,0.071,2723,2914,2816,28.4,349,366,9.59148,46.3795,0.981627183447664,-0.1908089953765446,10.27822,1436.7456912994385,19884698.0,2096.7896,5.603352256774903,713.4105373081213,976.0412968403415,262.63075953222017
RGI60-11.02175,2000-01-01_2020-01-01,86000.0,-0.8128,0.4362,11,False,RGI60-11.02175,0.086,3252,3465,3331,36.6,242,293,9.87063,46.3776,-0.4694715627858907,-0.882947592858927,9.143978,1465.4419898986816,20158362.0,2277.653,2.297223114013672,346.3681287583423,510.1374603941774,163.7693316358351
RGI60-11.02176,2000-01-01_2020-01-01,125000.0,-0.9686,0.3861,11,False,RGI60-11.02176,0.125,3154,3380,3270,25.5,149,581,10.5578,46.369,-0.8571673007021122,0.5150380749100544,10.730009,1305.6798934936523,19983428.0,2139.593,3.3823636932373047,444.99053535157134,621.3695936553382,176.3790583037669
RGI60-11.02177,2000-01-01_2020-01-01,26000.0,0.3157,0.4503,11,False,RGI60-11.02177,0.026,2811,2874,2840,19.5,88,168,9.42636,46.38,0.034899496702501,0.9993908270190958,10.27822,1436.7456912994385,19884698.0,2096.7896,5.447352256774902,692.5157511041049,951.5075240550564,258.9917729509515
RGI60-11.02178,2000-01-01_2020-01-01,30000.0,-0.7114,0.5657,11,False,RGI60-11.02178,0.03,3075,3160,3115,26.7,111,168,10.591,46.3699,-0.3583679495453002,0.9335804264972016,10.730009,1305.6798934936523,19983428.0,2139.593,4.389863693237305,555.8725507531346,754.5226621077632,198.6501113546285
RGI60-11.02179,2000-01-01_2020-01-01,42000.0,-0.6901,0.5715,11,False,RGI60-11.02179,0.042,2661,2880,2725,38.9,74,293,7.86176,46.3749,0.2756373558169991,0.9612616959383188,10.798532,1374.8822689056396,20757752.0,2039.9126,6.345463417053223,810.2931497849863,1083.2469492491714,272.95379946418507
RGI60-11.02180,2000-01-01_2020-01-01,38000.0,-0.4762,0.4933,11,False,RGI60-11.02180,0.038,2810,2938,2872,29.4,323,255,9.58244,46.3787,0.7986355100472928,-0.6018150231520483,10.27822,1436.7456912994385,19884698.0,2096.7896,5.239352256774903,665.200577028919,919.2679728758109,254.06739584689183
RGI60-11.02181,2000-01-01_2020-01-01,225000.0,-0.2474,0.2146,11,False,RGI60-11.02181,0.225,2608,2856,2737,21.5,313,609,9.45456,46.3769,0.6819983600624986,-0.7313537016191703,10.27822,1436.7456912994385,19884698.0,2096.7896,6.116852256774902,784.6535802393597,1058.9073325691943,274.2537523298346
RGI60-11.02182,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02182,0.014,2960,3011,2982,21.6,321,90,9.58528,46.3778,0.7771459614569706,-0.6293203910498378,10.27822,1436.7456912994385,19884698.0,2096.7896,4.524352256774903,576.0674884192944,812.6441326646907,236.57664424539632
RGI60-11.02183,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02183,0.014,2950,3016,2985,26.1,44,135,9.58731,46.377,0.7193398003386512,0.6946583704589973,10.27822,1436.7456912994385,19884698.0,2096.7896,4.504852256774902,573.7402080143333,809.8289478381519,236.0887398238185
RGI60-11.02184,2000-01-01_2020-01-01,14000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02184,0.014,2911,2991,2940,29.1,293,195,9.80976,46.3745,0.3907311284892735,-0.9205048534524404,13.265747,1431.9801330566406,19867998.0,1701.0143,5.212339904785157,665.7415266818228,873.8581087040951,208.11658202227227
RGI60-11.02185,2000-01-01_2020-01-01,49000.0,-1.0827,0.869,11,False,RGI60-11.02185,0.049,2621,2881,2759,47.4,81,195,7.817710876,46.369983673,0.1564344650402309,0.9876883405951378,10.798532,1374.8822689056396,20757752.0,2039.9126,6.124463417053223,779.0147831405463,1047.7939351695309,268.7791520289845
RGI60-11.02186,2000-01-01_2020-01-01,13000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02186,0.013,3176,3263,3222,35.9,278,125,9.81391,46.3726,0.1391731009600654,-0.9902680687415704,13.265747,1431.9801330566406,19867998.0,1701.0143,3.379339904785157,449.12455320832095,620.0274174865756,170.90286427825464
RGI60-11.02187,2000-01-01_2020-01-01,459000.0,-0.6451,0.193,11,False,RGI60-11.02187,0.459,2770,3080,2911,14.3,75,1315,7.37784,46.3601,0.2588190451025207,0.9659258262890684,11.885248,1436.9812488555908,20744372.0,1820.0231,4.7938981475830085,612.8058873491369,875.5307851993587,262.72489785022174
RGI60-11.02188,2000-01-01_2020-01-01,17000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02188,0.017,2743,2789,2771,14.3,331,190,9.44864,46.3736,0.8746197071393959,-0.4848096202463369,14.564475,1326.4424800872805,19831048.0,1513.8777,6.393180015563965,833.0603939731502,1114.5967979873656,281.53640401421535
RGI60-11.02189,2000-01-01_2020-01-01,32000.0,-1.1126,0.7341,11,False,RGI60-11.02189,0.032,2354,2390,2374,11.6,95,230,9.99428,46.3697,-0.0871557427476582,0.9961946980917455,12.920141,1272.5413799285889,19846400.0,1788.7258,9.115859115600584,1271.9108924689056,1535.2465307570194,263.33563828811384
RGI60-11.02190,2000-01-01_2020-01-01,12000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02190,0.012,2880,2961,2926,33.2,15,112,7.36378,46.3621,0.9659258262890684,0.2588190451025207,12.738664,1713.1454467773438,20537352.0,1620.7515,4.254548194885254,553.3078877790381,790.0096050301474,236.70171725110936
RGI60-11.02191,2000-01-01_2020-01-01,30000.0,-0.8061,0.76,11,False,RGI60-11.02191,0.03,2551,2692,2596,30.9,301,230,7.35596,46.3598,0.5150380749100542,-0.8571673007021123,12.738664,1713.1454467773438,20537352.0,1620.7515,6.399548194885254,838.8527501387041,1120.9844608943986,282.1317107556945
RGI60-11.02192,2000-01-01_2020-01-01,32000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02192,0.032,2563,2693,2628,31.5,136,251,7.79669,46.3644,-0.7193398003386513,0.6946583704589971,10.798532,1374.8822689056396,20757752.0,2039.9126,6.975963417053222,903.2076131933997,1187.603042566721,284.39542937332124
RGI60-11.02193,2000-01-01_2020-01-01,24000.0,-0.2478,0.6061,11,False,RGI60-11.02193,0.024,2755,2839,2779,30.3,56,152,9.49261,46.3697,0.5591929034707468,0.8290375725550417,14.564475,1326.4424800872805,19831048.0,1513.8777,6.341180015563966,825.3144814034968,1105.7957947541286,280.4813133506318
RGI60-11.02194,2000-01-01_2020-01-01,4671000.0,-0.868,0.1598,11,False,RGI60-11.02194,4.671,2554,3741,3097,16.3,157,3204,9.9319,46.3536,-0.9205048534524404,0.3907311284892737,12.920141,1272.5413799285889,19846400.0,1788.7258,4.416359115600587,560.1840679645451,744.8751962005307,184.69112823598562
RGI60-11.02195,2000-01-01_2020-01-01,1930000.0,-0.8815,0.1853,11,False,RGI60-11.02195,1.93,2678,3227,2992,16.3,303,2200,9.81868,46.3598,0.5446390350150266,-0.8386705679454243,13.265747,1431.9801330566406,19867998.0,1701.0143,4.874339904785156,622.062453583564,823.5732499529485,201.51079636938448
RGI60-11.02196,2000-01-01_2020-01-01,439000.0,-0.7038,0.2202,11,False,RGI60-11.02196,0.439,3092,3479,3245,21.0,134,874,9.87627,46.3639,-0.6946583704589974,0.7193398003386511,12.920141,1272.5413799285889,19846400.0,1788.7258,3.454359115600587,453.14452373226766,618.308937547124,165.1644138148563
RGI60-11.02197,2000-01-01_2020-01-01,866000.0,-0.8584,0.1921,11,False,RGI60-11.02197,0.866,2866,3200,3036,16.5,126,1158,7.36835,46.3538,-0.587785252292473,0.8090169943749475,12.738664,1713.1454467773438,20537352.0,1620.7515,3.5395481948852545,473.0363333053281,692.990233185851,219.9538998805229
RGI60-11.02198,2000-01-01_2020-01-01,644000.0,-0.8637,0.2244,11,False,RGI60-11.02198,0.644,2554,2984,2766,25.6,354,774,7.34048,46.3515,0.9945218953682732,-0.1045284632676534,12.738664,1713.1454467773438,20537352.0,1620.7515,5.294548194885254,683.4457299505082,943.1643206786553,259.7185907281471
RGI60-11.02199,2000-01-01_2020-01-01,14000.0,-0.0871,0.8599,11,False,RGI60-11.02199,0.014,2930,2986,2978,21.8,117,125,7.79001,46.3616,-0.4539904997395467,0.8910065241883679,10.798532,1374.8822689056396,20757752.0,2039.9126,4.700963417053223,593.8002886981925,833.8247774570292,240.0244887588367
RGI60-11.02200,2000-01-01_2020-01-01,82000.0,-1.2882,0.5235,11,False,RGI60-11.02200,0.082,2543,2709,2599,21.3,22,451,7.31351,46.3533,0.9271838545667874,0.374606593415912,12.738664,1713.1454467773438,20537352.0,1620.7515,6.380048194885254,835.9595041110786,1117.715147281837,281.7556431707585
RGI60-11.02201,2000-01-01_2020-01-01,22000.0,0.1111,0.294,11,False,RGI60-11.02201,0.022,2728,2758,2743,14.1,289,141,9.73365,46.3644,0.3255681544571563,-0.945518575599317,13.265747,1431.9801330566406,19867998.0,1701.0143,6.492839904785156,846.3571136845949,1078.0105220724113,231.6534083878164
RGI60-11.02202,2000-01-01_2020-01-01,33000.0,-0.5504,0.4478,11,False,RGI60-11.02202,0.033,2617,2697,2652,17.7,338,224,7.34912,46.3542,0.9271838545667872,-0.3746065934159123,12.738664,1713.1454467773438,20537352.0,1620.7515,6.035548194885254,785.7333731789291,1060.728483413692,274.9951102347628
RGI60-11.02203,2000-01-01_2020-01-01,30000.0,-0.2753,0.2756,11,False,RGI60-11.02203,0.03,2931,2974,2954,15.0,341,160,10.5379,46.3558,0.9455185755993168,-0.3255681544571567,10.730009,1305.6798934936523,19983428.0,2139.593,5.436363693237305,686.3185425090367,907.1099664757886,220.79142396675195
RGI60-11.02204,2000-01-01_2020-01-01,39000.0,-0.0058,0.6491,11,False,RGI60-11.02204,0.039,2460,2626,2551,46.3,2,195,8.39306,46.3641,0.9993908270190958,0.0348994967025009,14.311545,1830.2397727966309,20131242.0,1447.461,7.138542259216309,936.0942483629996,1227.4322200798945,291.337971716895
RGI60-11.02205,2000-01-01_2020-01-01,11000.0,-0.5963718926974675,0.4007490312965724,11,True,RGI60-11.02205,0.011,2605,2660,2631,24.1,40,125,8.2542,46.3631,0.766044443118978,0.6427876096865393,12.423334,2025.502347946167,20433954.0,1736.2909,6.607724929809571,842.647825238063,1070.2653280871082,227.6175028490452
RGI60-11.02206,2000-01-01_2020-01-01,14000.0,-0.7851,0.9546,11,False,RGI60-11.02206,0.014,3132,3244,3186,48.0,198,141,9.86333,46.3613,-0.9510565162951536,-0.3090169943749473,13.265747,1431.9801330566406,19867998.0,1701.0143,3.613339904785157,474.004842750625,649.8149381001818,175.81009534955683
RGI60-11.02207,2000-01-01_2020-01-01,560000.0,-0.8291,0.2292,11,False,RGI60-11.02207,0.56,2511,2932,2662,24.7,7,891,7.32327,46.3491,0.992546151641322,0.1218693434051474,12.738664,1713.1454467773438,20537352.0,1620.7515,5.970548194885255,776.4458831894029,1050.1407708564786,273.6948876670757
RGI60-11.02208,2000-01-01_2020-01-01,638000.0,-0.3926,0.1968,11,False,RGI60-11.02208,0.638,2700,3230,3008,24.2,38,1036,9.77967,46.3533,0.7880107536067219,0.6156614753256583,13.265747,1431.9801330566406,19867998.0,1701.0143,4.770339904785157,608.9611852386665,808.411668861769,199.4504836231025
RGI60-11.02209,2000-01-01_2020-01-01,4667000.0,-0.9917,0.1781,11,False,RGI60-11.02209,4.667,2642,3365,2990,15.1,87,3663,9.84626,46.3516,0.0523359562429439,0.9986295347545738,13.265747,1431.9801330566406,19867998.0,1701.0143,4.887339904785156,623.7113250481533,825.4787756279551,201.7674505798018
RGI60-11.02210,2000-01-01_2020-01-01,47000.0,-0.1875,0.2859,11,False,RGI60-11.02210,0.047,2599,2713,2634,19.4,351,301,10.1139,46.3574,0.9876883405951375,-0.1564344650402311,12.920141,1272.5413799285889,19846400.0,1788.7258,7.425859115600586,980.662562252823,1220.180373569195,239.51781131637188
RGI60-11.02211,2000-01-01_2020-01-01,107000.0,-1.0139,0.3798,11,False,RGI60-11.02211,0.107,2872,3029,2949,26.2,256,363,7.35813,46.3492,-0.2419218955996677,-0.9702957262759964,12.738664,1713.1454467773438,20537352.0,1620.7515,4.105048194885255,535.9021075091385,769.1586251616624,233.25651765252383
RGI60-11.02212,2000-01-01_2020-01-01,44000.0,0.0391,0.3277,11,False,RGI60-11.02212,0.044,2951,3076,3025,28.7,81,214,9.74279,46.3573,0.1564344650402309,0.9876883405951378,13.265747,1431.9801330566406,19867998.0,1701.0143,4.659839904785157,595.2159664875543,792.4639492397079,197.24798275215358
RGI60-11.02213,2000-01-01_2020-01-01,67000.0,0.1483,0.2752,11,False,RGI60-11.02213,0.067,3114,3340,3241,30.7,250,508,9.9782,46.3548,-0.3420201433256685,-0.9396926207859084,12.920141,1272.5413799285889,19846400.0,1788.7258,3.480359115600587,455.8607051544267,621.5591354993504,165.69843034492374
RGI60-11.02214,2000-01-01_2020-01-01,207000.0,-0.9482,0.2939,11,False,RGI60-11.02214,0.207,2815,2996,2892,18.9,327,470,10.5127,46.348,0.838670567945424,-0.544639035015027,10.730009,1305.6798934936523,19983428.0,2139.593,5.8393636932373045,740.6445400361043,969.5691037676488,228.92456373154448
RGI60-11.02215,2000-01-01_2020-01-01,35000.0,0.0666,0.3071,11,False,RGI60-11.02215,0.035,2325,2397,2357,16.2,12,255,9.79489,46.3556,0.9781476007338056,0.2079116908177593,13.265747,1431.9801330566406,19867998.0,1701.0143,9.001839904785157,1268.2583212254367,1536.9538780146488,268.6955567892121
